Energy_Total        = 262.6029221748961
Energy_Band         = 915.4655605684138
Energy_CoulombIntra = -156.68603189147757
Energy_CoulombInter = -496.17660650204016
NCond   = 256.0
Sz      = -1.0658141036401503e-14
