0 0 0 0 0.7405734205158563 0.0
1 0 1 0 0.6796986066107037 0.0
2 0 2 0 0.7562994667215219 0.0
3 0 3 0 0.9274799978955169 0.0
4 0 4 0 0.999799999568878 0.0
5 0 5 0 0.9999998646007329 0.0
6 0 6 0 0.9999999996449436 0.0
7 0 7 0 0.9999999997666094 0.0
8 0 8 0 0.9999999996474127 0.0
9 0 9 0 0.9999998590492297 0.0
10 0 10 0 0.9997923025002227 0.0
11 0 11 0 0.9259409073236577 0.0
12 0 12 0 0.7547895539572498 0.0
13 0 13 0 0.679752435122122 0.0
14 0 14 0 0.7414369181146205 0.0
15 0 15 0 0.7944366657046773 0.0
0 1 0 1 0.9999999997306739 0.0
1 1 1 1 0.9999999965669711 0.0
2 1 2 1 0.9999965120575693 0.0
3 1 3 1 0.9977021868911273 0.0
4 1 4 1 0.8237368936044327 0.0
5 1 5 1 0.6285030806180384 0.0
6 1 6 1 0.6717799397361748 0.0
7 1 7 1 0.7555693690069395 0.0
8 1 8 1 0.6713134632376154 0.0
9 1 9 1 0.6288380043894559 0.0
10 1 10 1 0.8247519990803978 0.0
11 1 11 1 0.9978118298032578 0.0
12 1 12 1 0.9999967258159282 0.0
13 1 13 1 0.9999999967524856 0.0
14 1 14 1 0.999999999717661 0.0
15 1 15 1 0.999999999729482 0.0
